frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1129,532,850.1087250299655 1412.6458746649246 1538.354475734303 2063.615083052773,1087.48828125 1813.43408203125 1296.0457763671875 1917.985107421875,0.6204075813293457,AK64DMV,0.3867629277738746
1130,532,848.821535513634 1415.121625867896 1539.4090596809292 2067.7203950686844,1090.4962158203125 1817.244140625 1293.794189453125 1919.170166015625,0.6138288974761963,AK64DMV,0.5225022561995383
1131,532,847.9802722330528 1419.5189400959346 1541.2441399905056 2073.582876663337,1090.609619140625 1821.1407470703125 1295.5958251953125 1918.7799072265625,0.6017394065856934,AK64DMV,0.7309751543735269
1132,532,846.1164777177629 1422.1346982790808 1543.381951605827 2077.96617923737,1078.0447998046875 1825.5589599609375 1297.1107177734375 1935.154541015625,0.6170063614845276,AK64DMV,0.27315442804168427
1133,532,842.5224673253966 1424.4219327917451 1540.7169856346745 2081.54157371398,1080.9161376953125 1818.7408447265625 1298.2275390625 1942.2703857421875,0.6433732509613037,AK64DMV,0.4570258631708696
1134,532,842.3333016094914 1426.9107205694609 1542.5680637070852 2085.4905384792264,1079.8824462890625 1824.6031494140625 1297.9100341796875 1942.2132568359375,0.658172607421875,AK64DMV,0.783615155236174
1135,532,842.0549504426183 1427.4089913798466 1543.6734355199526 2086.961918180458,1079.867919921875 1824.574951171875 1297.9739990234375 1942.297119140625,0.6578090190887451,AK64DMV,0.7294291642704325
1136,532,838.4105434557789 1429.1968744945796 1541.074875943539 2090.4488570648646,1078.6466064453125 1827.6849365234375 1298.0819091796875 1948.1181640625,0.657437801361084,AK64DMV,0.5445859012424555
1137,532,835.6005144324711 1430.1120891946503 1537.3629844314894 2092.949849198143,1076.7249755859375 1831.5120849609375 1292.0130615234375 1948.7933349609375,0.6490195989608765,AR64DMV,0.452525145383029
1138,532,832.9141538850745 1432.8244739509014 1535.5795019043244 2096.261009924297,1080.03125 1842.686279296875 1290.4315185546875 1947.687744140625,0.6427164673805237,AK64DMV,0.798296860845806
1139,532,834.116322610186 1436.3627063750093 1534.923216972191 2099.2033435752082,1076.1768798828125 1842.79248046875 1290.7591552734375 1960.4197998046875,0.6557085514068604,AK64DMV,0.5079843362071021
1140,532,835.3753801873672 1440.6176078403773 1535.1155095560243 2102.583015673721,1077.586669921875 1850.9375 1286.9747314453125 1962.0341796875,0.6665446162223816,AK64DMV,0.6667136456572238
1141,532,835.9953504387622 1442.3151116774775 1534.9671855230663 2103.6704875154987,1077.6220703125 1850.9718017578125 1286.9332275390625 1962.0230712890625,0.6666243076324463,AK64DMV,0.5746502622953331
1142,532,835.0858220986371 1444.476812765883 1533.4529663066492 2107.4632435331946,1075.1055908203125 1850.9615478515625 1290.562255859375 1961.068359375,0.6691616773605347,AK64DMV,0.4191278346716725
1143,532,834.1902544691663 1446.3139551616189 1533.2722130967816 2111.2135425104398,1075.0855712890625 1858.82666015625 1291.04150390625 1964.30712890625,0.6539811491966248,AK64DMV,0.8378944188138081
1144,532,832.2490452296781 1449.614776217108 1532.5744064139456 2114.848436757703,1070.71435546875 1863.4703369140625 1287.128173828125 1966.0269775390625,0.6382151246070862,AK64DMV,0.6555952282514411
1145,532,829.8959628311496 1450.0687851721586 1530.3546944713676 2113.5490356568207,1077.1689453125 1865.8758544921875 1285.8853759765625 1966.6995849609375,0.6416611075401306,AK64DMV,0.6176523393154225
1146,532,825.115742730181 1454.2988006193632 1528.3671812485795 2117.9579782265414,1075.8280029296875 1867.6143798828125 1288.6431884765625 1972.0218505859375,0.6249363422393799,AK64DMV,0.6911659864285971
1147,532,822.6745256743834 1455.8791773402954 1527.7849402256456 2119.788749220155,1075.7940673828125 1867.6678466796875 1288.653076171875 1972.028076171875,0.6251310110092163,AK64DMV,0.6911659864285971
1148,532,820.5064523579231 1455.419816151561 1528.1660163448196 2120.407108302276,1066.26904296875 1872.70361328125 1289.131103515625 1981.42138671875,0.6694670915603638,AK64DMV,0.6577225273322016
1149,532,817.2569134373301 1458.333958400444 1529.252104653076 2123.907270494421,1062.7100830078125 1875.68359375 1287.983154296875 1983.120361328125,0,0,0
1150,532,814.0073745167372 1461.2481006493272 1530.3381929613322 2127.4074326865666,1059.151123046875 1878.66357421875 1286.835205078125 1984.8193359375,0.6742616295814514,AK64DMV,0.4289703053482409
1151,532,810.9800666345546 1464.8373978643554 1529.6102612190566 2130.9164764128654,1059.3555908203125 1880.361083984375 1283.671142578125 1988.3482666015625,0.6848375201225281,AK64DMV,0.647544687806452
1152,532,808.640458086637 1468.6088533066452 1530.4154140513829 2134.4918749885173,1058.794921875 1886.28955078125 1276.453125 1990.229736328125,0.681299090385437,AK64DMV,0.5264795843819999
1153,532,809.6976915169911 1470.663394282041 1532.745385170268 2136.2991400050682,1058.7613525390625 1886.3345947265625 1276.4498291015625 1990.23779296875,0.6813179850578308,AK64DMV,0.598510138282832
1154,532,805.0787635581161 1472.7873649663438 1527.867139669715 2137.8183656986366,1061.660888671875 1889.77587890625 1285.0418701171875 1995.5947265625,0.6463724970817566,AK64DMV,0.7868752232850387
1155,532,804.9364291088086 1476.014208419026 1526.3963439541594 2140.318346330535,1055.3037109375 1887.30908203125 1280.2813720703125 2003.952392578125,0.6696478724479675,AK64DMV,0.8789153628642908
1156,532,805.4875930108562 1479.6285610520197 1526.8369791581797 2143.659255260478,1058.203857421875 1893.4622802734375 1275.8148193359375 2002.974365234375,0.6470397710800171,AK64DMV,0.7199370739694207
1157,532,807.046750026783 1482.7033366082385 1526.8640681889126 2146.3057938808984,1058.5264892578125 1898.265380859375 1280.0428466796875 2006.607421875,0.6472839117050171,AK64DMV,0.7502536948359702
1158,532,806.2309054460931 1485.422789829168 1525.1465009163558 2147.249819543155,1052.6700439453125 1904.5111083984375 1273.4127197265625 2013.2940673828125,0.6583971381187439,AK64DMV,0.5086578829110273
1159,532,806.0969829234152 1486.6844406112205 1524.5082939966471 2147.1242315046275,1052.6807861328125 1904.3419189453125 1273.4920654296875 2013.3167724609375,0.6573249101638794,AK64DMV,0.5086578829110273
1160,532,804.1388555216399 1489.5488796450472 1522.810002660126 2147.3307203239697,1051.28759765625 1907.345947265625 1269.6181640625 2012.054443359375,0.6511213779449463,AK64DMV,0.7318235307306088
1161,532,804.5377102749546 1491.6772426792236 1522.6882039031082 2147.023553637253,1050.31201171875 1912.2086791992188 1273.2833862304688 2020.2833862304688,0,0,0
1162,532,804.9365650282693 1493.8056057133997 1522.5664051460903 2146.7163869505366,1049.33642578125 1917.0714111328125 1276.9486083984375 2028.5123291015625,0.6232661604881287,AK64DMV,0.49589651947019703
1163,532,804.8513004365543 1495.7989294088093 1523.6679620637221 2145.6006079349586,1041.377685546875 1920.8814697265625 1272.86328125 2031.4749755859375,0.6530933380126953,AK64DMV,0.4893794276589051
1164,532,805.398831780255 1498.7754790470742 1525.815329173689 2145.260266572608,1048.6776123046875 1924.96923828125 1274.7689208984375 2033.2991943359375,0.6634795665740967,AK64DMV,0.7086207101437112
1165,532,805.1865670936465 1500.364029323524 1526.7107499459582 2144.390256208333,1048.7291259765625 1924.9925537109375 1274.7264404296875 2033.2342529296875,0.6639260053634644,AK64DMV,0.7086207101437112
1166,532,803.9428249784567 1503.9611326232366 1525.547307045961 2145.2426410224684,1040.9124755859375 1929.0098876953125 1267.2322998046875 2038.6922607421875,0.678261935710907,AK64DMV,0.4142227319886371
1167,532,802.0183981294566 1508.4145847038424 1524.466025509449 2147.2699928573197,1039.841552734375 1931.1427612304688 1270.847900390625 2043.6376342773438,0,0,0
1168,532,800.0939712804566 1512.8680367844481 1523.3847439729375 2149.297344692171,1038.7706298828125 1933.275634765625 1274.4635009765625 2048.5830078125,0.6717579364776611,AK64DMV,0.3771359859384821
1169,532,797.0241066870249 1521.1257057913367 1520.999618101715 2153.0561729896767,1035.6595458984375 1940.0965576171875 1267.1572265625 2055.682861328125,0.7021263241767883,AK64DMV,0.6319775226113833
1170,532,792.4728133290515 1525.6732633058723 1518.2618290979376 2154.0170480950837,1034.2994384765625 1943.1617431640625 1266.2984619140625 2056.5185546875,0.7014803886413574,AK64DMV,0.4938158729594384
1171,532,790.4913424112679 1528.080317396902 1517.6209703687637 2153.709488472944,1034.4613037109375 1943.2559814453125 1266.2537841796875 2056.47509765625,0.7015966773033142,AK64DMV,0.43104323867544553
1172,532,788.1286450090206 1531.5955312106755 1517.3801069551896 2153.396399185579,1034.989013671875 1945.86328125 1266.7166748046875 2059.763671875,0.6862577199935913,AK64DMV,0.51789432344631
1173,532,789.7464817099581 1533.9034320375786 1518.5805384369928 2152.2232888389726,1036.840576171875 1954.9654541015625 1262.924560546875 2060.965087890625,0.6862290501594543,AK64DMV,0.6724105140492123
1174,532,789.9972787591266 1538.3279537081698 1517.5487994789962 2150.7657389968826,1033.896484375 1956.06005859375 1258.3963623046875 2062.966552734375,0.6686751842498779,AK64DMV,0.758125167387412
1175,532,788.6648347261275 1540.6571469795078 1516.334117978612 2148.7800819828517,1031.376708984375 1962.2506103515625 1254.4725341796875 2069.286376953125,0.6446235179901123,AK64DMV,0.851947651054897
1176,532,787.7643555474581 1540.3345041493014 1515.1710788886578 2146.063519560323,1027.6885986328125 1962.487060546875 1256.4732666015625 2076.706298828125,0.642473578453064,AK64DMV,0.7610116602981832
1177,532,787.4278894108365 1540.5277396881202 1514.6869659536974 2144.58772507364,1027.67724609375 1962.4932861328125 1256.4847412109375 2076.708251953125,0.6425176858901978,AK64DMV,0.7610116602981832
1178,532,785.09604781685 1544.8400011392662 1513.293500756964 2144.5752230275834,1025.4390869140625 1967.1622314453125 1257.2081298828125 2081.833740234375,0.6728479266166687,AK64DMV,0.46457913709737003
1179,532,779.3473935492711 1547.36779811607 1511.1532776247573 2143.0886149615476,1023.7665405273438 1967.7352294921875 1262.234130859375 2087.6259765625,0.6714857220649719,AK64DMV,0.6771606802988617
1180,532,778.486409287349 1548.6986381700754 1512.9182604859034 2142.16308845362,1022.5089111328125 1973.9996337890625 1255.146240234375 2089.262939453125,0.6984509229660034,AK64DMV,0.7725378179623629
1181,532,772.7271617201318 1549.3982703256554 1510.3698937573877 2141.4165309988,1021.9136352539062 1976.411865234375 1252.3668212890625 2091.613037109375,0.662431538105011,AK64DMV,0.7283123878355049
1182,532,768.9917129122236 1552.4971144425303 1510.5311582600577 2143.104862495443,1021.2101440429688 1979.8125 1250.9706420898438 2095.92529296875,0,0,0
1183,532,765.2562641043156 1555.5959585594053 1510.6924227627278 2144.7931939920854,1020.5066528320312 1983.213134765625 1249.574462890625 2100.237548828125,0.6688100695610046,AK64DMV,0.4696213764284767
1184,532,764.9847963519665 1556.3808242503774 1511.4984266288625 2145.1999664653426,1018.21435546875 1987.2637939453125 1249.3184814453125 2102.962890625,0.6821364760398865,AK64DMV,0.6681289569541322
1185,532,765.5965034679648 1561.0429519862023 1511.6619145793334 2147.462691093752,1020.14453125 1988.848388671875 1247.4432373046875 2105.471923828125,0.6608203649520874,AK64DMV,0.6992783259788593
1186,532,762.9779969507721 1564.2802163875995 1509.1581041911513 2147.4849862904657,1014.2122192382812 1993.4638671875 1244.9063720703125 2109.47021484375,0.65568608045578,AK64DMV,0.6356312744770688
1187,532,765.7537177870008 1565.66790520896 1514.1550692413489 2146.8183889906895,1015.8718872070312 2000.0189208984375 1243.1632080078125 2112.882568359375,0.6743800044059753,AK64DMV,0.5163177155584583
1188,532,766.1234236556645 1566.9202538400436 1513.7249396452269 2147.5416283438462,1014.2252197265625 2002.716796875 1238.0845947265625 2117.12548828125,0.6218698620796204,AK64DMV,0.576800970411164
1189,532,766.5299901085639 1567.7533925018681 1513.3227497807677 2147.81177746758,1014.1197509765625 2002.468505859375 1238.1705322265625 2117.282958984375,0.6205317974090576,AK64DMV,0.576800970411164
1190,532,764.4037052654323 1570.3234974836437 1513.424881391161 2149.351849299309,1010.6496276855469 2007.8192138671875 1241.6658935546875 2124.414306640625,0,0,0
1191,532,762.2774204223008 1572.893602465419 1513.5270130015545 2150.8919211310376,1007.1795043945312 2013.169921875 1245.1612548828125 2131.545654296875,0.6521438956260681,AK64DMV,0.7791237444223538
1192,532,759.310719982815 1574.3395111703344 1512.4102131080986 2151.96573986365,1001.9774780273438 2019.1505126953125 1243.70556640625 2138.867431640625,0.6660271286964417,AK64DMV,0.49259124056448683
1193,532,757.3974076707846 1579.132141018839 1511.364842686758 2154.535527872762,1001.8502197265625 2022.5438232421875 1243.8226318359375 2143.161865234375,0.6910070180892944,AK64DMV,0.6306890025449227
1194,532,754.6482978273755 1581.5557803068873 1509.3825915070686 2154.754930752809,997.273193359375 2027.994140625 1241.587158203125 2149.58935546875,0.6773679256439209,AK64DMV,0.5338415152822718
1195,532,753.2349867042014 1584.0075587488848 1510.1315704419005 2154.3175427902124,997.3138427734375 2028.0648193359375 1241.56787109375 2149.550048828125,0.6777647137641907,AK64DMV,0.837945712871742
1196,532,752.1651954209926 1587.3345469679311 1511.45136803643 2154.9843775473373,1000.7455444335938 2035.134521484375 1239.371826171875 2154.697998046875,0.6959465146064758,AK64DMV,0.5895124898697754
795,547,1049.5984744676225 1195.5587758365652 1542.3931243945763 1562.4815659503618,1229.7568359375 1440.273681640625 1349.4415283203125 1513.66162109375,0.2792513370513916,IA54KGJ,0.5879203639440859
796,547,1048.2131593251831 1197.3115915383748 1541.6701805140212 1563.8273195072002,1228.0116489955358 1441.7522263299852 1348.984584263393 1516.1535586402529,0,0,0
797,547,1046.8278441827438 1199.0644072401847 1540.947236633466 1565.1730730640386,1226.2664620535713 1443.2307710193452 1348.5276402064733 1518.645496186756,0,0,0
798,547,1045.4425290403044 1200.8172229419943 1540.224292752911 1566.5188266208768,1224.521275111607 1444.7093157087054 1348.0706961495537 1521.1374337332588,0,0,0
799,547,1044.057213897865 1202.570038643804 1539.5013488723557 1567.8645801777152,1222.776088169643 1446.1878603980654 1347.6137520926338 1523.629371279762,0,0,0
800,547,1042.6718987554257 1204.3228543456137 1538.7784049918007 1569.2103337345536,1221.0309012276787 1447.6664050874256 1347.1568080357142 1526.1213088262648,0,0,0
801,547,1041.2865836129863 1206.0756700474235 1538.0554611112457 1570.556087291392,1219.2857142857142 1449.1449497767858 1346.6998639787946 1528.613246372768,0,0,0
802,547,1039.9012684705467 1207.828485749233 1537.3325172306904 1571.9018408482304,1217.54052734375 1450.6234944661458 1346.242919921875 1531.1051839192708,0,0,0
803,547,1038.5159533281073 1209.5813014510427 1536.6095733501354 1573.2475944050686,1215.7953404017858 1452.102039155506 1345.7859758649554 1533.5971214657739,0,0,0
804,547,1037.130638185668 1211.3341171528525 1535.8866294695804 1574.593347961907,1214.0501534598213 1453.5805838448662 1345.3290318080358 1536.0890590122767,0,0,0
805,547,1035.7453230432286 1213.086932854662 1535.1636855890251 1575.9391015187455,1212.304966517857 1455.0591285342261 1344.8720877511162 1538.5809965587798,0,0,0
806,547,1034.3600079007892 1214.839748556472 1534.4407417084701 1577.284855075584,1210.559779575893 1456.5376732235864 1344.4151436941963 1541.0729341052827,0,0,0
807,547,1032.9746927583499 1216.5925642582815 1533.7177978279149 1578.6306086324223,1208.8145926339287 1458.0162179129463 1343.9581996372767 1543.5648716517858,0,0,0
808,547,1031.5893776159105 1218.3453799600913 1532.9948539473598 1579.9763621892607,1207.0694056919642 1459.4947626023065 1343.501255580357 1546.0568091982886,0,0,0
809,547,1030.2040624734711 1220.098195661901 1532.2719100668048 1581.322115746099,1205.32421875 1460.9733072916667 1343.0443115234375 1548.5487467447917,0,0,0
810,547,1028.8187473310318 1221.8510113637105 1531.5489661862496 1582.6678693029373,1203.5790318080358 1462.4518519810267 1342.587367466518 1551.0406842912946,0,0,0
811,547,1027.4334321885924 1223.6038270655204 1530.8260223056946 1584.0136228597758,1201.8338448660713 1463.930396670387 1342.1304234095983 1553.5326218377977,0,0,0
812,547,1026.048117046153 1225.35664276733 1530.1030784251395 1585.3593764166142,1200.088657924107 1465.4089413597471 1341.6734793526787 1556.0245593843006,0,0,0
813,547,1024.6628019037137 1227.1094584691398 1529.3801345445843 1586.7051299734526,1198.343470982143 1466.887486049107 1341.2165352957588 1558.5164969308037,0,0,0
814,547,1023.2774867612742 1228.8622741709494 1528.6571906640293 1588.0508835302908,1196.5982840401787 1468.3660307384673 1340.7595912388392 1561.0084344773065,0,0,0
815,547,1021.8921716188348 1230.6150898727592 1527.934246783474 1589.3966370871292,1194.8530970982142 1469.8445754278273 1340.3026471819196 1563.5003720238096,0,0,0
816,547,1020.5068564763955 1232.3679055745688 1527.211302902919 1590.7423906439676,1193.10791015625 1471.3231201171875 1339.845703125 1565.9923095703125,0.25549203157424927,NA54KCJ,0.1455012477799373
817,547,1019.3256347756655 1233.7607735784766 1526.4443395054132 1592.7833160113855,1191.7027976296165 1473.0118186257102 1338.6472334428267 1567.2831365411932,0,0,0
818,547,1018.1444130749356 1235.1536415823844 1525.6773761079073 1594.8242413788032,1190.297685102983 1474.700517134233 1337.4487637606535 1568.5739635120738,0,0,0
819,547,1016.9631913742057 1236.5465095862921 1524.9104127104015 1596.8651667462211,1188.8925725763495 1476.3892156427557 1336.25029407848 1569.8647904829545,0,0,0
820,547,1015.7819696734758 1237.9393775902 1524.1434493128959 1598.906092113639,1187.487460049716 1478.0779141512785 1335.0518243963068 1571.1556174538352,0,0,0
821,547,1014.6007479727459 1239.3322455941077 1523.37648591539 1600.9470174810567,1186.0823475230825 1479.7666126598012 1333.8533547141335 1572.446444424716,0,0,0
822,547,1013.419526272016 1240.7251135980152 1522.6095225178842 1602.9879428484746,1184.6772349964488 1481.4553111683238 1332.6548850319602 1573.7372713955965,0,0,0
823,547,1012.2383045712861 1242.117981601923 1521.8425591203784 1605.0288682158923,1183.2721224698153 1483.1440096768465 1331.456415349787 1575.0280983664773,0,0,0
824,547,1011.0570828705562 1243.5108496058308 1521.0755957228725 1607.0697935833102,1181.8670099431818 1484.8327081853693 1330.2579456676137 1576.318925337358,0,0,0
825,547,1009.8758611698263 1244.9037176097386 1520.3086323253667 1609.1107189507281,1180.4618974165483 1486.521406693892 1329.0594759854403 1577.6097523082387,0,0,0
826,547,1008.6946394690964 1246.2965856136464 1519.5416689278609 1611.1516443181458,1179.0567848899148 1488.2101052024148 1327.861006303267 1578.9005792791193,0,0,0
827,547,1007.5134177683665 1247.6894536175541 1518.7747055303553 1613.1925696855637,1177.6516723632812 1489.8988037109375 1326.6625366210938 1580.19140625,0,0,0
828,547,1006.3321960676365 1249.082321621462 1518.0077421328494 1615.2334950529817,1176.2465598366477 1491.5875022194602 1325.4640669389205 1581.4822332208807,0,0,0
829,547,1005.1509743669066 1250.4751896253697 1517.2407787353436 1617.2744204203993,1174.8414473100142 1493.276200727983 1324.2655972567472 1582.7730601917613,0,0,0
830,547,1003.9697526661766 1251.8680576292775 1516.4738153378378 1619.3153457878173,1173.4363347833807 1494.9648992365057 1323.0671275745738 1584.063887162642,0,0,0
831,547,1002.7885309654467 1253.2609256331853 1515.706851940332 1621.3562711552352,1172.0312222567472 1496.6535977450285 1321.8686578924005 1585.3547141335227,0,0,0
832,547,1001.6073092647168 1254.653793637093 1514.939888542826 1623.3971965226528,1170.6261097301137 1498.3422962535512 1320.6701882102273 1586.6455411044035,0,0,0
833,547,1000.4260875639869 1256.0466616410006 1514.1729251453203 1625.4381218900708,1169.22099720348 1500.0309947620738 1319.471718528054 1587.936368075284,0,0,0
834,547,999.244865863257 1257.4395296449084 1513.4059617478144 1627.4790472574884,1167.8158846768465 1501.7196932705965 1318.2732488458807 1589.2271950461648,0,0,0
835,547,998.0636441625271 1258.8323976488161 1512.6389983503088 1629.5199726249064,1166.410772150213 1503.4083917791193 1317.0747791637075 1590.5180220170455,0,0,0
836,547,996.8824224617972 1260.225265652724 1511.872034952803 1631.5608979923243,1165.0056596235795 1505.097090287642 1315.876309481534 1591.8088489879262,0,0,0
837,547,995.7012007610673 1261.6181336566317 1511.1050715552972 1633.601823359742,1163.600547096946 1506.7857887961648 1314.6778397993608 1593.0996759588068,0,0,0
838,547,994.5199790603374 1263.0110016605395 1510.3381081577913 1635.6427487271599,1162.1954345703125 1508.4744873046875 1313.4793701171875 1594.3905029296875,0.3579784035682678,HA51KCJ,0.29996891530884806
839,547,993.2098326233765 1264.6203769095825 1509.4970416095505 1637.6991998326603,1161.1844482421875 1510.4900861467634 1312.7054595947266 1596.6370893205915,0,0,0
840,547,991.8996861864156 1266.2297521586256 1508.6559750613096 1639.755650938161,1160.1734619140625 1512.5056849888392 1311.9315490722656 1598.8836757114955,0,0,0
841,547,990.5895397494547 1267.8391274076687 1507.814908513069 1641.8121020436613,1159.1624755859375 1514.521283830915 1311.1576385498047 1601.1302621023995,0,0,0
842,547,989.2793933124939 1269.4485026567118 1506.9738419648281 1643.868553149162,1158.1514892578125 1516.5368826729912 1310.3837280273438 1603.3768484933037,0,0,0
843,547,987.969246875533 1271.0578779057548 1506.1327754165873 1645.9250042546623,1157.1405029296875 1518.552481515067 1309.6098175048828 1605.6234348842077,0,0,0
844,547,986.6591004385721 1272.667253154798 1505.2917088683464 1647.981455360163,1156.1295166015625 1520.568080357143 1308.8359069824219 1607.8700212751116,0,0,0
845,547,985.3489540016112 1274.276628403841 1504.4506423201055 1650.0379064656634,1155.1185302734375 1522.5836791992188 1308.061996459961 1610.1166076660156,0,0,0
846,547,984.0388075646504 1275.886003652884 1503.609575771865 1652.0943575711638,1154.1075439453125 1524.5992780412946 1307.2880859375 1612.3631940569196,0,0,0
847,547,982.7286611276894 1277.495378901927 1502.768509223624 1654.1508086766644,1153.0965576171875 1526.6148768833705 1306.514175415039 1614.6097804478236,0,0,0
848,547,981.4185146907286 1279.1047541509702 1501.9274426753832 1656.2072597821648,1152.0855712890625 1528.6304757254463 1305.7402648925781 1616.8563668387276,0,0,0
849,547,980.1083682537677 1280.7141294000132 1501.0863761271423 1658.2637108876654,1151.0745849609375 1530.6460745675224 1304.9663543701172 1619.1029532296318,0,0,0
850,547,978.7982218168069 1282.3235046490563 1500.2453095789017 1660.3201619931658,1150.0635986328125 1532.6616734095983 1304.1924438476562 1621.3495396205358,0,0,0
851,547,977.4880753798459 1283.9328798980994 1499.4042430306608 1662.3766130986664,1149.0526123046875 1534.6772722516741 1303.4185333251953 1623.5961260114398,0,0,0
852,547,976.177928942885 1285.5422551471424 1498.56317648242 1664.4330642041668,1148.0416259765625 1536.69287109375 1302.6446228027344 1625.8427124023438,0,0,0
853,547,974.8677825059242 1287.1516303961853 1497.7221099341791 1666.4895153096672,1147.0306396484375 1538.7084699358259 1301.8707122802734 1628.0892987932477,0,0,0
854,547,973.5576360689632 1288.7610056452284 1496.8810433859383 1668.5459664151679,1146.0196533203125 1540.7240687779017 1301.0968017578125 1630.3358851841517,0,0,0
855,547,972.2474896320024 1290.3703808942714 1496.0399768376976 1670.6024175206683,1145.0086669921875 1542.7396676199776 1300.3228912353516 1632.5824715750557,0,0,0
856,547,970.9373431950415 1291.9797561433145 1495.1989102894568 1672.658868626169,1143.9976806640625 1544.7552664620537 1299.5489807128906 1634.82905796596,0,0,0
857,547,969.6271967580807 1293.5891313923576 1494.357843741216 1674.7153197316693,1142.9866943359375 1546.7708653041295 1298.7750701904297 1637.075644356864,0,0,0
858,547,968.3170503211197 1295.1985066414006 1493.516777192975 1676.77177083717,1141.9757080078125 1548.7864641462054 1298.0011596679688 1639.322230747768,0,0,0
859,547,967.0069038841589 1296.8078818904437 1492.6757106447344 1678.8282219426703,1140.9647216796875 1550.8020629882812 1297.2272491455078 1641.5688171386719,0,0,0
860,547,965.696757447198 1298.4172571394868 1491.8346440964935 1680.8846730481707,1139.9537353515625 1552.817661830357 1296.4533386230469 1643.8154035295759,0,0,0
861,547,964.3866110102371 1300.0266323885298 1490.9935775482527 1682.9411241536714,1138.9427490234375 1554.833260672433 1295.679428100586 1646.0619899204798,0,0,0
862,547,963.0764645732762 1301.636007637573 1490.1525110000118 1684.9975752591718,1137.9317626953125 1556.8488595145088 1294.905517578125 1648.3085763113838,0,0,0
863,547,961.7663181363154 1303.245382886616 1489.311444451771 1687.0540263646724,1136.9207763671875 1558.864458356585 1294.131607055664 1650.555162702288,0,0,0
864,547,960.4561716993545 1304.854758135659 1488.4703779035303 1689.1104774701728,1135.9097900390625 1560.8800571986608 1293.3576965332031 1652.801749093192,0,0,0
865,547,959.1460252623936 1306.464133384702 1487.6293113552895 1691.1669285756734,1134.8988037109375 1562.8956560407366 1292.5837860107422 1655.048335484096,0,0,0
866,547,957.8358788254327 1308.0735086337452 1486.7882448070486 1693.2233796811738,1133.8878173828125 1564.9112548828125 1291.8098754882812 1657.294921875,0,0,0
867,547,956.5257323884719 1309.6828838827882 1485.9471782588078 1695.2798307866742,1132.8768310546875 1566.9268537248884 1291.0359649658203 1659.541508265904,0,0,0
868,547,955.2155859515109 1311.2922591318313 1485.106111710567 1697.3362818921748,1131.8658447265625 1568.9424525669642 1290.2620544433594 1661.788094656808,0,0,0
869,547,953.90543951455 1312.9016343808744 1484.2650451623263 1699.3927329976752,1130.8548583984375 1570.95805140904 1289.4881439208984 1664.034681047712,0,0,0
870,547,952.5952930775892 1314.5110096299175 1483.4239786140854 1701.4491841031759,1129.8438720703125 1572.9736502511162 1288.7142333984375 1666.2812674386162,0,0,0
871,547,951.2851466406283 1316.1203848789605 1482.5829120658445 1703.5056352086763,1128.8328857421875 1574.989249093192 1287.9403228759766 1668.5278538295202,0,0,0
872,547,949.9750002036674 1317.7297601280036 1481.7418455176037 1705.562086314177,1127.8218994140625 1577.004847935268 1287.1664123535156 1670.7744402204241,0,0,0
873,547,948.6648537667065 1319.3391353770467 1480.9007789693628 1707.6185374196773,1126.8109130859375 1579.0204467773438 1286.3925018310547 1673.0210266113281,0,0,0
874,547,947.3547073297457 1320.9485106260897 1480.0597124211222 1709.6749885251777,1125.7999267578125 1581.0360456194196 1285.6185913085938 1675.267613002232,0,0,0
875,547,946.0445608927847 1322.5578858751328 1479.2186458728813 1711.7314396306783,1124.7889404296875 1583.0516444614955 1284.8446807861328 1677.514199393136,0,0,0
876,547,944.7344144558239 1324.1672611241759 1478.3775793246405 1713.7878907361787,1123.7779541015625 1585.0672433035713 1284.0707702636719 1679.76078578404,0,0,0
877,547,943.424268018863 1325.776636373219 1477.5365127763996 1715.8443418416794,1122.7669677734375 1587.0828421456474 1283.296859741211 1682.0073721749443,0,0,0
878,547,942.1141215819022 1327.386011622262 1476.695446228159 1717.9007929471798,1121.7559814453125 1589.0984409877233 1282.52294921875 1684.2539585658483,0,0,0
879,547,940.8039751449412 1328.995386871305 1475.854379679918 1719.9572440526804,1120.7449951171875 1591.1140398297991 1281.749038696289 1686.5005449567523,0,0,0
880,547,939.4938287079804 1330.604762120348 1475.0133131316773 1722.0136951581808,1119.7340087890625 1593.129638671875 1280.9751281738281 1688.7471313476562,0,0,0
881,547,938.1836822710195 1332.214137369391 1474.1722465834364 1724.0701462636812,1118.7230224609375 1595.1452375139509 1280.2012176513672 1690.9937177385602,0,0,0
882,547,936.8735358340585 1333.823512618434 1473.3311800351955 1726.1265973691818,1117.7120361328125 1597.1608363560267 1279.4273071289062 1693.2403041294642,0,0,0
883,547,935.5633893970977 1335.4328878674771 1472.490113486955 1728.1830484746822,1116.7010498046875 1599.1764351981026 1278.6533966064453 1695.4868905203682,0,0,0
884,547,934.2532429601368 1337.0422631165202 1471.649046938714 1730.2394995801828,1115.6900634765625 1601.1920340401787 1277.8794860839844 1697.7334769112724,0,0,0
885,547,932.943096523176 1338.6516383655633 1470.8079803904732 1732.2959506856832,1114.6790771484375 1603.2076328822545 1277.1055755615234 1699.9800633021764,0,0,0
886,547,931.632950086215 1340.2610136146063 1469.9669138422323 1734.3524017911836,1113.6680908203125 1605.2232317243304 1276.3316650390625 1702.2266496930804,0,0,0
